drugbank_id,drug_name,drug_type,groups,smiles,inchikey,molecular_weight,target_uniprot,target_id,target_name,target_organism,actions,known_action
DB03312,Brivudine,small molecule,approved;investigational,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O,ODZBBRURCPAEIQ-PIXDULNESA-N,333.135,Q91CQ6,BE0009350,DNA polymerase,Human herpesvirus 1,inhibitor,yes
DB03313,Cephalosporin C,small molecule,experimental,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CCC[C@@H](N)C(O)=O)C(O)=O,HOKIDJSKDBPKTQ-GLXFQSAKSA-N,415.418,Q7CRA4,BE0004335,Penicillin-binding protein 1b,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),inhibitor,yes
DB03313,Cephalosporin C,small molecule,experimental,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CCC[C@@H](N)C(O)=O)C(O)=O,HOKIDJSKDBPKTQ-GLXFQSAKSA-N,415.418,P0AD68,BE0002393,Peptidoglycan synthase FtsI,Escherichia coli (strain K12),antagonist,yes
DB03313,Cephalosporin C,small molecule,experimental,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CCC[C@@H](N)C(O)=O)C(O)=O,HOKIDJSKDBPKTQ-GLXFQSAKSA-N,415.418,Q8DR59,BE0004290,Penicillin-binding protein 1A,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),inhibitor,yes
DB03313,Cephalosporin C,small molecule,experimental,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CCC[C@@H](N)C(O)=O)C(O)=O,HOKIDJSKDBPKTQ-GLXFQSAKSA-N,415.418,P0A3M6,BE0003624,Penicillin-binding protein 2B,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),inhibitor,yes
DB03313,Cephalosporin C,small molecule,experimental,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CCC[C@@H](N)C(O)=O)C(O)=O,HOKIDJSKDBPKTQ-GLXFQSAKSA-N,415.418,Q8DNB6,BE0004644,Penicillin-binding protein 2a,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),inhibitor,yes
DB03313,Cephalosporin C,small molecule,experimental,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CCC[C@@H](N)C(O)=O)C(O)=O,HOKIDJSKDBPKTQ-GLXFQSAKSA-N,415.418,Q75Y35,BE0004643,Penicillin-binding protein 3,Streptococcus pneumoniae,inhibitor,yes
DB03332,"5,6-Cyclic-Tetrahydropteridine",small molecule,experimental,NC1=NC2=C(N3[C@@H](COC3=O)CN2)C(=O)N1,XAZOBOCYEGBXHD-GSVOUGTGSA-N,223.1888,P29474,BE0000263,Nitric oxide synthase 3,Humans,inhibitor,yes
DB03336,BIA,small molecule,experimental,OC1=CC(=CC(=C1O)[N+]([O-])=O)C(=O)CCN1CCN(CC1)C1=CC(=CC=C1)C(F)(F)F,KVIVJQWOYSWCCZ-UHFFFAOYSA-N,439.3851,P21964,BE0002089,Catechol O-methyltransferase,Humans,inhibitor,yes
DB03338,Heptyl glucoside,small molecule,experimental,CCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NIDYWHLDTIVRJT-UJPOAAIJSA-N,278.3419,P62942,BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,Humans,inhibitor,yes
DB03338,Heptyl glucoside,small molecule,experimental,CCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NIDYWHLDTIVRJT-UJPOAAIJSA-N,278.3419,Q03181,BE0001007,Peroxisome proliferator-activated receptor delta,Humans,inhibitor,yes
DB03349,8-Bromo-Adenosine-5'-Monophosphate,small molecule,experimental,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C(Br)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,DNPIJKNXFSPNNY-UUOKFMHZSA-N,426.117,Q07343,BE0000487,"3',5'-cyclic-AMP phosphodiesterase 4B",Humans,inhibitor,yes
DB03351,Sri-9439,small molecule,experimental,CC1=C(CNC2=CC=CC3=NC=CC=C23)C=NC2=NC(N)=NC(N)=C12,KMSATRJZEXNGDP-UHFFFAOYSA-N,331.3745,Q9HBH1,BE0002201,"Peptide deformylase, mitochondrial",Humans,inhibitor,yes
DB03365,"4-[3-Hydroxyanilino]-6,7-Dimethoxyquinazoline",small molecule,experimental,COC1=CC2=NC=NC(NC3=CC(O)=CC=C3)=C2C=C1OC,BNDYIYYKEIXHNK-UHFFFAOYSA-N,297.3086,P24941,BE0001072,Cyclin-dependent kinase 2,Humans,inhibitor,yes
DB03365,"4-[3-Hydroxyanilino]-6,7-Dimethoxyquinazoline",small molecule,experimental,COC1=CC2=NC=NC(NC3=CC(O)=CC=C3)=C2C=C1OC,BNDYIYYKEIXHNK-UHFFFAOYSA-N,297.3086,P35968,BE0000369,Vascular endothelial growth factor receptor 2,Humans,inhibitor,yes
DB03367,PF-00356231,small molecule,experimental,[H][C@](CC(O)=O)(NC(=O)C1=CC(=CS1)C1=CC=C(C=C1)C1=CC=NC=C1)C1=CC=CC=C1,VMTJQZUZINLEKC-JOCHJYFZSA-N,428.503,P39900,BE0001198,Macrophage metalloelastase,Humans,inhibitor,yes
DB03370,FR239087,small molecule,experimental,[H][C@@](C)(O)[C@@]([H])(CCC1=CC=CC(Cl)=C1Cl)N1C=NC(=C1)C(N)=O,HCJYSIGJDKNVRU-TVQRCGJNSA-N,342.22,P00813,BE0002214,Adenosine deaminase,Humans,inhibitor,yes
DB03383,CP-320626,small molecule,experimental,OC1CCN(CC1)C(=O)[C@H](CC1=CC=C(F)C=C1)NC(=O)C1=CC2=C(N1)C=CC(Cl)=C2,YDCGVASFVACWKF-NRFANRHFSA-N,443.898,P10613,BE0000233,Lanosterol 14-alpha demethylase,Yeast,inhibitor,yes
DB03395,Enalkiren,small molecule,experimental,COC1=CC=C(C[C@H](NC(=O)CC(C)(C)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)C=C1,KQXVERRYBYGQJZ-WRPDIKACSA-N,656.8557,P00797,BE0000270,Renin,Humans,inhibitor,yes
DB03397,Uridine-Diphosphate-N-Acetylglucosamine,small molecule,experimental,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O,LFTYTUAZOPRMMI-CFRASDGPSA-N,607.3537,P0A749,BE0000468,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Escherichia coli (strain K12),inhibitor,yes
DB03401,"1D-myo-inositol 1,4,5-trisphosphate",small molecule,experimental,O[C@@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](O)[C@@H]1OP(O)(O)=O,MMWCIQZXVOZEGG-XJTPDSDZSA-N,420.0956,Q14643,BE0004522,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1",Humans,inhibitor,yes
DB03401,"1D-myo-inositol 1,4,5-trisphosphate",small molecule,experimental,O[C@@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](O)[C@@H]1OP(O)(O)=O,MMWCIQZXVOZEGG-XJTPDSDZSA-N,420.0956,Q14573,BE0009595,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3",Humans,inhibitor,yes
DB03401,"1D-myo-inositol 1,4,5-trisphosphate",small molecule,experimental,O[C@@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](O)[C@@H]1OP(O)(O)=O,MMWCIQZXVOZEGG-XJTPDSDZSA-N,420.0956,Q14571,BE0009594,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR2",Humans,inhibitor,yes
DB03411,"2-Hydroxymethyl-Pyrrolidine-3,4-Diol",small molecule,experimental,OC[C@@H]1NC[C@H](O)[C@H]1O,OQEBIHBLFRADNM-YUPRTTJUSA-N,133.1457,P00491,BE0000250,Purine nucleoside phosphorylase,Humans,inhibitor,yes
DB03424,Ubenimex,small molecule,investigational,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)CC1=CC=CC=C1)C(O)=O,VGGGPCQERPFHOB-RDBSUJKOSA-N,308.3728,P09960,BE0001680,Leukotriene A-4 hydrolase,Humans,inhibitor,yes
DB03428,SU9516,small molecule,experimental,COC1=CC=C2NC(=O)\C(=C/C3=CN=CN3)C2=C1,QNUKRWAIZMBVCU-WCIBSUBMSA-N,241.2453,P24941,BE0001072,Cyclin-dependent kinase 2,Humans,inhibitor,yes
DB03428,SU9516,small molecule,experimental,COC1=CC=C2NC(=O)\C(=C/C3=CN=CN3)C2=C1,QNUKRWAIZMBVCU-WCIBSUBMSA-N,241.2453,Q00535,BE0000890,Cyclin-dependent kinase 5,Humans,inhibitor,yes
DB03428,SU9516,small molecule,experimental,COC1=CC=C2NC(=O)\C(=C/C3=CN=CN3)C2=C1,QNUKRWAIZMBVCU-WCIBSUBMSA-N,241.2453,P06493,BE0001082,Cyclin-dependent kinase 1,Humans,binder,yes
DB03439,"4,6-dideoxy-4-amino-alpha-D-glucose",small molecule,experimental,[H][C@]1(C)O[C@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N,RJKBJEZZABBYBA-DVKNGEFBSA-N,163.1717,P04746,BE0002639,Pancreatic alpha-amylase,Humans,inhibitor,yes
DB03451,Lexacalcitol,small molecule,experimental,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@@H](C)OCCCC(O)(CC)CC,KLZOTDOJMRMLDX-YBBVPDDNSA-N,460.689,P11473,BE0000779,Vitamin D3 receptor,Humans,agonist,yes
DB03462,Thymine,small molecule,experimental,CC1=CNC(=O)NC1=O,RWQNBRDOKXIBIV-UHFFFAOYSA-N,126.1133,P19971,BE0002193,Thymidine phosphorylase,Humans,inhibitor,yes
DB03466,BMS184394,small molecule,experimental,CC1(C)CCC(C)(C)C2=C1C=CC(=C2)[C@@H](O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,AYAJZQYENGWICE-QHCPKHFHSA-N,388.4987,P13631,BE0000144,Retinoic acid receptor gamma,Humans,inhibitor,yes
DB03468,"1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide",small molecule,experimental,NS(=O)(=O)C1=CC2=C(CCNC2)C=C1,UGLLZXSYRBMNOS-UHFFFAOYSA-N,212.269,P08913,BE0000289,Alpha-2A adrenergic receptor,Humans,inhibitor,yes
DB03477,1-Phenylsulfonamide-3-Trifluoromethyl-5-Parabromophenylpyrazole,small molecule,experimental,NS(=O)(=O)C1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(Br)C=C1)C(F)(F)F,OYZKFVIVPRQRQQ-UHFFFAOYSA-N,446.242,P35354,BE0000262,Prostaglandin G/H synthase 2,Humans,inhibitor,yes
DB03485,alpha-D-Fucopyranose,small molecule,experimental,C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,SHZGCJCMOBCMKK-PHYPRBDBSA-N,164.1565,P02788,BE0000994,Lactotransferrin,Humans,inhibitor,yes
DB03496,Alvocidib,small molecule,experimental;investigational,CN1CC[C@@H]([C@H](O)C1)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=CC=C1Cl,BIIVYFLTOXDAOV-YVEFUNNKSA-N,401.84,P11217,BE0000916,"Glycogen phosphorylase, muscle form",Humans,inhibitor,yes
DB03496,Alvocidib,small molecule,experimental;investigational,CN1CC[C@@H]([C@H](O)C1)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=CC=C1Cl,BIIVYFLTOXDAOV-YVEFUNNKSA-N,401.84,P50750,BE0002207,Cyclin-dependent kinase 9,Humans,inhibitor,yes
DB03509,2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide,small molecule,experimental,NC(=O)C1=CC=CC2=NC=C(N=C12)C1=CC=C(Cl)C=C1,FLYGLPYJEQPCFY-UHFFFAOYSA-N,283.712,P09874,BE0001717,Poly [ADP-ribose] polymerase 1,Humans,inhibitor,yes
DB03510,6-O-Phosphoryl Inosine Monophosphate,small molecule,experimental,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2N=CN=C3OP(O)(O)=O)[C@]([H])(O)[C@]1([H])O,RXRZOKQPANIEDW-KQYNXXCUSA-N,428.1859,Q9U8D3,BE0002700,Adenylosuccinate synthetase,Plasmodium falciparum,inhibitor,yes
DB03516,Eniluracil,small molecule,investigational,O=C1NC=C(C#C)C(=O)N1,JOZGNYDSEBIJDH-UHFFFAOYSA-N,136.1082,Q12882,BE0000960,Dihydropyrimidine dehydrogenase [NADP(+)],Humans,modulator,yes
DB03523,Brequinar,small molecule,experimental,CC1=C(N=C2C=CC(F)=CC2=C1C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1F,PHEZJEYUWHETKO-UHFFFAOYSA-N,375.3675,Q02127,BE0000382,"Dihydroorotate dehydrogenase (quinone), mitochondrial",Humans,modulator,yes
DB03525,RU79073,small molecule,experimental,OP(O)(=O)OC1=C2NCCCC2=CC=C1,NSJSAHCLJYVEDM-UHFFFAOYSA-N,229.1696,P12931,BE0000838,Proto-oncogene tyrosine-protein kinase Src,Humans,inhibitor,yes
DB03526,AL5927,small molecule,experimental,COC1=CC=C(CNS(=O)(=O)C2=CC=C(S2)S(N)(=O)=O)C=C1,LRRAIRJIZOLGPR-UHFFFAOYSA-N,362.445,P00918,BE0000322,Carbonic anhydrase 2,Humans,inhibitor,yes
DB03530,Acylated ceftazidime,small molecule,experimental,[H]N([H])C1=NC(=CS1)C(=N\OC(C)(C)C(O)=O)\C(=O)N([H])[C@H](C=O)[C@@]1([H])SCC(=C)C(=N1)C(O)=O,VEHPZKIFULQYFS-BZXVCXBKSA-N,469.492,P00807,BE0000302,Beta-lactamase,Staphylococcus aureus,inhibitor,yes
DB03535,Z-Pro-Prolinal,small molecule,experimental,[H][C@]1(CCCN1C(=O)[C@]1([H])CCCN1C(=O)OCC1=CC=CC=C1)C=O,ORZXYSPOAVJYRU-HOTGVXAUSA-N,330.3783,P48147,BE0002148,Prolyl endopeptidase,Humans,inhibitor,yes
DB03541,"10-Propargyl-5,8-Dideazafolic Acid",small molecule,experimental,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)N(CC#C)CC1=CC=C2NC(N)=NC(=O)C2=C1)C(O)=O,LTKHPMDRMUCUEB-IBGZPJMESA-N,477.4693,P12461,BE0000021,Thymidylate synthase,Yeast,inhibitor,yes
DB03541,"10-Propargyl-5,8-Dideazafolic Acid",small molecule,experimental,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)N(CC#C)CC1=CC=C2NC(N)=NC(=O)C2=C1)C(O)=O,LTKHPMDRMUCUEB-IBGZPJMESA-N,477.4693,P16083,BE0000220,Ribosyldihydronicotinamide dehydrogenase [quinone],Humans,inhibitor,yes
DB03552,3-Tyrosine,small molecule,experimental,N[C@@H](CC1=CC=CC(O)=C1)C(O)=O,JZKXXXDKRQWDET-QMMMGPOBSA-N,181.1885,P07101,BE0000614,Tyrosine 3-monooxygenase,Humans,inhibitor,yes
DB03553,Glutaric Acid,small molecule,experimental,OC(=O)CCCC(O)=O,JFCQEDHGNNZCLN-UHFFFAOYSA-N,132.1146,Q8TCC7,BE0003645,Organic anion transporter 3,Humans,inhibitor,yes
DB03554,5-Iodouracil,small molecule,experimental,IC1=CNC(=O)NC1=O,KSNXJLQDQOIRIP-UHFFFAOYSA-N,237.9833,Q12882,BE0000960,Dihydropyrimidine dehydrogenase [NADP(+)],Humans,inhibitor,yes
DB03558,SP-876,small molecule,experimental,OC(=O)CCNC(=O)[C@H]1CCCN1S(=O)(=O)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,SRAHBOKVSSZEHQ-LSDHHAIUSA-N,499.492,P12461,BE0000021,Thymidylate synthase,Yeast,inhibitor,yes
DB03560,P-Hydroxybenzaldehyde,small molecule,experimental,OC1=CC=C(C=O)C=C1,RGHHSNMVTDWUBI-UHFFFAOYSA-N,122.1213,P80404,BE0000253,"4-aminobutyrate aminotransferase, mitochondrial",Humans,inhibitor,yes
DB03560,P-Hydroxybenzaldehyde,small molecule,experimental,OC1=CC=C(C=O)C=C1,RGHHSNMVTDWUBI-UHFFFAOYSA-N,122.1213,P27338,BE0002196,Amine oxidase [flavin-containing] B,Humans,inhibitor,yes
DB03566,Spermidine,small molecule,experimental,NCCCCNCCCN,ATHGHQPFGPMSJY-UHFFFAOYSA-N,145.2459,Q16881,BE0001979,"Thioredoxin reductase 1, cytoplasmic",Humans,inhibitor,yes
DB03572,FR230513,small molecule,experimental,[H][C@](CO)(CCC1=CC=CC2=C1C=CC=C2)N1C=NC(=C1)C(N)=O,URGFTPMACWKJKU-OAHLLOKOSA-N,309.3624,P00813,BE0002214,Adenosine deaminase,Humans,inhibitor,yes
DB03573,WRR-99,small molecule,experimental,[H][C@](O)(CC(O)=O)C(=O)N[C@]([H])(CCC1=CC=CC=C1)C(=O)NCCC(C)C,KVZMXOVSHIMGNA-CVEARBPZSA-N,364.436,Q9UBX1,BE0001504,Cathepsin F,Humans,inhibitor,yes
DB03573,WRR-99,small molecule,experimental,[H][C@](O)(CC(O)=O)C(=O)N[C@]([H])(CCC1=CC=CC=C1)C(=O)NCCC(C)C,KVZMXOVSHIMGNA-CVEARBPZSA-N,364.436,P25779,BE0001292,Cruzipain,Trypanosoma cruzi,inhibitor,yes
DB03575,Phencyclidine,small molecule,illicit,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,243.3871,Q8TCU5,BE0000641,"Glutamate receptor ionotropic, NMDA 3A",Humans,antagonist,yes
DB03575,Phencyclidine,small molecule,illicit,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,243.3871,Q13224,BE0000417,"Glutamate receptor ionotropic, NMDA 2B",Humans,inhibitor,yes
DB03575,Phencyclidine,small molecule,illicit,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,243.3871,Q12879,BE0000760,"Glutamate receptor ionotropic, NMDA 2A",Humans,inhibitor,yes
DB03575,Phencyclidine,small molecule,illicit,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,243.3871,Q05586,BE0000365,"Glutamate receptor ionotropic, NMDA 1",Humans,inhibitor,yes
DB03585,Oxyphenbutazone,small molecule,approved;withdrawn,CCCCC1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1,HFHZKZSRXITVMK-UHFFFAOYSA-N,324.3737,P02768,BE0000530,Albumin,Humans,modulator,yes
DB03591,RU82209,small molecule,experimental,CC(=O)N[C@@H](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,LVZDQVATAQEMCX-NSOVKSMOSA-N,613.5887,P12931,BE0000838,Proto-oncogene tyrosine-protein kinase Src,Humans,inhibitor,yes
DB03592,Pterin-6-Yl-Methyl-Monophosphate,small molecule,experimental,NC1=NC2=NC=C(COP(O)(O)=O)N=C2C(=O)N1,AJXFJEHKGGCFNM-UHFFFAOYSA-N,273.1427,P0AC13,BE0000803,Dihydropteroate synthase,Escherichia coli (strain K12),inhibitor,yes
DB03596,N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide,small molecule,experimental,[H][C@@](CC)(CNC(=O)C1=CC=C(C=C1)S(N)(=O)=O)C1=CC2=C(NC=C2)C=C1,FSRPBGBMEKDSIJ-CYBMUJFWSA-N,371.453,P00918,BE0000322,Carbonic anhydrase 2,Humans,inhibitor,yes
DB03597,gamma-Glutamyl[S-(2-iodobenzyl)cysteinyl]glycine,small molecule,experimental,[H]N([H])[C@@H](CCC(=O)N([H])[C@@H](CSCC1=CC=CC=C1I)C(=O)N([H])CC(O)=O)C(O)=O,QFYJAEOZTBVJQM-STQMWFEESA-N,523.343,O76074,BE0000182,"cGMP-specific 3',5'-cyclic phosphodiesterase",Humans,inhibitor,yes
DB03601,5-deoxyflavanone,small molecule,experimental,OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=CC=C(O)C=C2O1,FURUXTVZLHCCNA-AWEZNQCLSA-N,256.2534,P47989,BE0002204,Xanthine dehydrogenase/oxidase,Humans,inhibitor,yes
DB03601,5-deoxyflavanone,small molecule,experimental,OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=CC=C(O)C=C2O1,FURUXTVZLHCCNA-AWEZNQCLSA-N,256.2534,P11511,BE0002090,Aromatase,Humans,inhibitor,yes
DB03604,Tiratricol,small molecule,investigational,OC(=O)CC1=CC(I)=C(OC2=CC=C(O)C(I)=C2)C(I)=C1,UOWZUVNAGUAEQC-UHFFFAOYSA-N,621.9323,P10827,BE0000687,Thyroid hormone receptor alpha,Humans,agonist,yes
DB03604,Tiratricol,small molecule,investigational,OC(=O)CC1=CC(I)=C(OC2=CC=C(O)C(I)=C2)C(I)=C1,UOWZUVNAGUAEQC-UHFFFAOYSA-N,621.9323,P10828,BE0000315,Thyroid hormone receptor beta,Humans,agonist,yes
DB03606,(S)-Rolipram,small molecule,experimental,[H][C@@]1(CNC(=O)C1)C1=CC=C(OC)C(OC2CCCC2)=C1,HJORMJIFDVBMOB-GFCCVEGCSA-N,275.348,P27815,BE0001133,"3',5'-cyclic-AMP phosphodiesterase 4A",Humans,inhibitor,yes
DB03606,(S)-Rolipram,small molecule,experimental,[H][C@@]1(CNC(=O)C1)C1=CC=C(OC)C(OC2CCCC2)=C1,HJORMJIFDVBMOB-GFCCVEGCSA-N,275.348,Q07343,BE0000487,"3',5'-cyclic-AMP phosphodiesterase 4B",Humans,inhibitor,yes
DB03609,3'-deoxyguanosine,small molecule,experimental,[H]N([H])C1=NC(=O)C2=C(N1[H])N(C=N2)[C@@H]1O[C@H](CO)C[C@H]1O,OROIAVZITJBGSM-OBXARNEKSA-N,267.2413,P00491,BE0000250,Purine nucleoside phosphorylase,Humans,inhibitor,yes
DB03614,Mecobalamin,small molecule,approved;investigational,C1(CC[C@@]2([C@@H](CC(N)=O)[C@@]3([C@@]4([N+]5=C([C@H]([C@@]4(CC(N)=O)C)CCC(N)=O)C(C)=C4[N+]6=C(C=C7[N+]8=C([C@H](C7(C)C)CCC(N)=O)C(C)=C2N3[Co-3]568([N+]2=CN([C@H]3O[C@@H]([C@@H](OP(O[C@@H](CN1)C)([O-])=O)[C@H]3O)CO)C1=CC(C)=C(C=C21)C)C)[C@H]([C@@]4(CC(N)=O)C)CCC(N)=O)C)[H])C)=O,JEWJRMKHSMTXPP-WZHZPDAFSA-L,1344.3823,Q99707,BE0000734,Methionine synthase,Humans,cofactor,yes
DB03615,Ribostamycin,small molecule,approved;experimental,[H][C@@]1(O[C@@H]2[C@@H](O)[C@H](N)C[C@H](N)[C@H]2O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)O[C@H](CO)[C@@H](O)[C@H]1O,NSKGQURZWSPSBC-VVPCINPTSA-N,454.4727,P0A7S3,BE0000279,30S ribosomal protein S12,Escherichia coli (strain K12),,yes
DB03621,"L-709,587",small molecule,experimental,[H]\C(=C(\C)[C@@]1([H])OC(=O)[C@]2([H])CCCCN2C(=O)C(=O)[C@]2(O)O[C@@]([H])([C@]([H])(C[C@@]2([H])C)OC)[C@]([H])(C[C@@]([H])(C)[C@]([H])(O)\C(C)=C([H])\[C@@]([H])(CC)C(=O)C[C@]([H])(O)[C@@]1([H])C)OC)[C@]1([H])CC[C@@]([H])(OC2=CC=C3N(C)C=CC3=C2)[C@@]([H])(C1)OC,APSPCHLQXFEUHG-CPBVNLROSA-N,937.1654,P62942,BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,Humans,inhibitor,yes
DB03623,"9-(4-Hydroxyphenyl)-2,7-Phenanthroline",small molecule,experimental,OC1=CC=C(C=C1)C1=CC2=C(C=CC3=C2C=NC=C3)N=C1,IUSSGTWHFMSCOY-UHFFFAOYSA-N,272.3007,P53779,BE0001097,Mitogen-activated protein kinase 10,Humans,inhibitor,yes
DB03628,ISO24,small molecule,experimental,CCC1=CC=C(NC(=O)P(O)(O)=O)C=C1,KGNSYMGWPCEFDZ-UHFFFAOYSA-N,229.1696,P12931,BE0000838,Proto-oncogene tyrosine-protein kinase Src,Humans,inhibitor,yes
DB03633,Lpc-Ether,small molecule,experimental,CCCCCCCCCCCCCCCCCCOC[C@@H](O)CO[P@@](O)(=O)OCC[N+](C)(C)C,XKBJVQHMEXMFDZ-AREMUKBSSA-O,510.7076,P04054,BE0003997,Phospholipase A2,Humans,inhibitor,yes
DB03643,CRA_1144,small molecule,experimental,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC=CC=C1[O-],URJKRCBBKTXOHS-UHFFFAOYSA-N,252.2713,P05981,BE0002128,Serine protease hepsin,Humans,inhibitor,yes
DB03657,1-deoxy-1-methoxycarbamido-beta-D-glucopyranose,small molecule,experimental,COC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IZZJOGWXTFEDLL-XUUWZHRGSA-N,237.2072,P11217,BE0000916,"Glycogen phosphorylase, muscle form",Humans,inhibitor,yes
DB03660,4-Iodo-L-phenylalanine,small molecule,experimental,[H][C@](N)(CC1=CC=C(I)C=C1)C(O)=O,PZNQZSRPDOEBMS-QMMMGPOBSA-N,291.0857,P27487,BE0000854,Dipeptidyl peptidase 4,Humans,inhibitor,yes
DB03661,L-cysteic acid,small molecule,experimental,N[C@@H](CS(O)(=O)=O)C(O)=O,XVOYSCVBGLVSOL-REOHCLBHSA-N,169.156,P30305,BE0001705,M-phase inducer phosphatase 2,Humans,inhibitor,yes
DB03661,L-cysteic acid,small molecule,experimental,N[C@@H](CS(O)(=O)=O)C(O)=O,XVOYSCVBGLVSOL-REOHCLBHSA-N,169.156,P68826,BE0002535,Peptide deformylase,Staphylococcus aureus,inhibitor,yes
DB03661,L-cysteic acid,small molecule,experimental,N[C@@H](CS(O)(=O)=O)C(O)=O,XVOYSCVBGLVSOL-REOHCLBHSA-N,169.156,P18031,BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Humans,inhibitor,yes
DB03661,L-cysteic acid,small molecule,experimental,N[C@@H](CS(O)(=O)=O)C(O)=O,XVOYSCVBGLVSOL-REOHCLBHSA-N,169.156,P07711,BE0002135,Procathepsin L,Humans,inhibitor,yes
DB03667,Acetic Acid Salicyloyl-Amino-Ester,small molecule,experimental,CC(=O)ONC(=O)C1=C(O)C=CC=C1,PCFWLDHLJWUGSU-UHFFFAOYSA-N,195.1721,P23219,BE0000017,Prostaglandin G/H synthase 1,Humans,inhibitor,yes
DB03672,9-N-Phenylmethylamino-Tacrine,small molecule,experimental,C(NC1=C2C=CC=CC2=NC2=C1CCCC2)C1=CC=CC=C1,JYJAEHAURXXPSD-UHFFFAOYSA-N,288.3862,P06276,BE0002180,Cholinesterase,Humans,inhibitor,yes
